description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
Defines the host for the SSL Connector.,As2.AsyncReceipt.SSL.Host,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Defines a SSL Coyote HTTP/1.1 Connector.,As2.AsyncReceipt.SSL.Port,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
The default URI is /mdn.,As2.AsyncReceipt.uri,UNSPECIFIED,Default,/mdn,false,false,true,false,NO value,NO value,NO value
List of available FIPS approved cipher suites for the AS2 daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,As2.FIPS.Listeners.Ssl.EnabledCipherSuites,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384,TLS_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_DHE_DSS_WITH_AES_256_GCM_SHA384,TLS_DHE_DSS_WITH_AES_256_CBC_SHA256,TLS_DHE_DSS_WITH_AES_128_GCM_SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_CCM,TLS_RSA_WITH_AES_256_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_128_CCM,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA",false,false,true,false,NO value,NO value,NO value
List of available FIPS approved cipher suites used in AS2 server-initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,As2.FIPS.SIT.Ciphers,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384,TLS_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_DHE_DSS_WITH_AES_256_GCM_SHA384,TLS_DHE_DSS_WITH_AES_256_CBC_SHA256,TLS_DHE_DSS_WITH_AES_128_GCM_SHA256,TLS_DHE_DSS_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA,TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_256_CCM,TLS_RSA_WITH_AES_256_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_128_CCM,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA",false,false,true,false,NO value,NO value,NO value
The seconds to wait for existing request to complete before stopping the as2 server.,As2.GracefulShutdownTimeout,UNSPECIFIED,Default,86400,false,false,true,false,NO value,NO value,NO value
Specifies whether the listener for insitu tests should be enabled. For testing only. Requires TM restart when changed.,As2.Insitu.Enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Specifies the notifee class used for interaction between the AS2 server and the Insitu tests. For testing only. Requires TM restart when changed.,As2.Insitu.Notifiee,UNSPECIFIED,Default,com.tumbleweed.st.server.as2.test.insitu.AS2ServerInteraction,false,false,true,false,NO value,NO value,NO value
The enabled cipher suites.,As2.Listeners.Ssl.enabledCipherSuites,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_AES_128_CCM_SHA256, TLS_AES_128_CCM_8_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256",false,false,true,false,NO value,NO value,NO value
Boolean to indicate if FIPS is required for As2 server. The default value is false.,As2.Listeners.Ssl.fips,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
The ssl key algorithm used. The default algorithm is X509.,As2.Listeners.Ssl.keyAlgorithm,UNSPECIFIED,Default,X509,false,false,true,false,NO value,NO value,NO value
Specify the key alias for SSL server. It's accessible through admin UI (Operations->Server Control -> AS2 Server section.),As2.Listeners.Ssl.keyAlias,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
The enabled SSL protocols used.,As2.Listeners.Ssl.protocols,UNSPECIFIED,Default,"TLSv1.2, TLSv1.3",false,false,true,false,NO value,NO value,NO value
Whether non ssl is enabled.,As2.NonSSL.Listener.Enable,UNSPECIFIED,Default,false,true,false,true,false,as2d.server.xml,PARSER_HANDLED,
The port on the frontend to use for returning an asynchronous MDN receipt  [accessible through admin GUI].,As2.NonSSL.Listener.Port,UNSPECIFIED,Default,10080,true,false,true,false,NO value,NO value,NO value
"The socket timeout in seconds, which is the timeout for waiting for data or, put differently, a maximum period inactivity
            between two consecutive data packets. A timeout value of zero is interpreted as an infinite timeout.",As2.OutboundConnections.socketTimeout,UNSPECIFIED,Default,25,false,false,true,false,NO value,NO value,NO value
Disable/enable receiving [accessible through admin GUI].,As2.Receiver.enable,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Maximum file sizes for receiving. The default maximum file size is 50 megabytes.,As2.Receiver.maxContentLength,UNSPECIFIED,Default,50,true,false,true,false,NO value,NO value,NO value
"The delimiter used. The default is ""-"".",As2.Receiver.Storage.delimiter,UNSPECIFIED,Default,-,false,false,true,false,NO value,NO value,NO value
"The format used. The default format is ""sender.as2_id, receiver.as2_id, headers.message-id"".",As2.Receiver.Storage.format,UNSPECIFIED,Default,"sender.as2_id, receiver.as2_id, headers.message-id",false,false,true,false,NO value,NO value,NO value
"Enable or disable HSTS for As2 Server. Possible values are: true or false. The default one is true. To enable HSTS go to Operations->Server Control and select Enable HSTS
            check box. Requires As2 Server restart on change.",As2.Security.Hsts.enabled,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
"HSTS header max-age attribute value for As2 server. Measured in seconds. Default one is 6-months equivalent in seconds = 15768000. Only non-negative numbers are valid entries.
            Values of other types will be ignored and default value will be set instead. Requires As2 server restart on change.",As2.Security.Hsts.max-age,UNSPECIFIED,Default,15768000,false,false,true,false,NO value,NO value,NO value
By default sending is enabled for all partnerships.,As2.Sender.enable,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Maximum file sizes for sending. The default maximum file size is 50 megabytes.,As2.Sender.maxContentLength,UNSPECIFIED,Default,50,true,false,true,false,NO value,NO value,NO value
Boolean to indicate if there is a ssl server authentication for the Sender. The default value is false.,As2.Sender.sslServerAuth,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Configures the Server AS2 response header. Possible values: None | Full. Default value: Full.,As2.ServerHeaderTokens,UNSPECIFIED,Default,Full,false,false,true,false,NO value,NO value,NO value
Type a shutdown port for AS2 server.It's accessible through admin GUI (Operations->Server Control). The default port is 8006.,As2.shutdownPort,UNSPECIFIED,Default,8006,true,false,true,false,as2d.server.xml,@port,/Server
Enabled cipher suites for AS2 server initiated transfers.,As2.SIT.Ciphers,UNSPECIFIED,Default,"TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_AES_128_CCM_SHA256, TLS_AES_128_CCM_8_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256",false,false,true,false,NO value,NO value,NO value
Enabled protocols for AS2 server initiated transfers.,As2.SIT.EnabledProtocols,UNSPECIFIED,Default,"TLSv1.2, TLSv1.3",false,false,true,false,NO value,NO value,NO value
Controls the status of AS2 client certificate authentication &lt;none|optional|required&gt;. You can edit it per listener from Server Control page.,As2.Ssl.ClientCertificate,UNSPECIFIED,Default,none,true,false,true,false,NO value,NO value,NO value
Whether ssl is enabled.,As2.SSL.Listener.Enable,UNSPECIFIED,Default,false,true,false,true,false,as2d.server.xml,PARSER_HANDLED,
The port on the frontend to use for returning an asynchronous MDN receiptover ssl [accessible through admin GUI].,As2.SSL.Listener.Port,UNSPECIFIED,Default,10443,true,false,true,false,NO value,NO value,NO value
Configures naming of smime.p7m file when encryption is used. Allows adding a timestamp and a random number to the file name to avoid possible concurrency. Possible values: true | false. Default value: false.,As2.Unique.Smime.Name,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Disables or enables audit logging in Admin.,AuditLog.Enabled.Admin,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Disables or enables audit logging in Audit Log menu in Admin. If AuditLog.Enabled.Admin is set to false this property does not take effect.,AuditLog.Enabled.AuditLogMenu,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
"If the option is set to false, then the Audit Log will not log collections. This will result in better performance, but those collections will not be displayed in diffs. The changes require Admin UI restart.",AuditLog.Enabled.CollectionLog,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Disables or enables audit logging during account import.,AuditLog.Enabled.Import,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Disabled or enables audit logging in TM.,AuditLog.Enabled.TM,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Unique and logical identifier of the Product. The option value is reported in the Location attribute of Tracked Object Sentinel events. Default value: SecureTransport.,AxwaySentinel.Attributes.Attribute.value.Location,UNSPECIFIED,Default,SecureTransport,false,false,true,false,NO value,NO value,NO value
Connection timeout when sending events to Sentinel instance. The time unit is seconds. The default value is 5 seconds.,AxwaySentinel.ConnectionTimeout,UNSPECIFIED,Default,5,false,false,true,false,NO value,NO value,NO value
Whether Axway Sentinel server reporting is enabled <true|false>. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.enable,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Time period on which the SecureTransport server sends a message to the Axway Sentinel server to tell it that SecureTransport is alive and connected. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.Heartbeat.delay,UNSPECIFIED,Default,10,true,false,true,false,NO value,NO value,NO value
If true the SecureTransport server sends a message to the Axway Sentinel server to tell it that SecureTransport is alive and connected. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.Heartbeat.enable,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Time unit for the time period on which the SecureTransport server sends a message to the Axway Sentinel server to tell it that SecureTransport is alive and connected. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.Heartbeat.timeUnit,UNSPECIFIED,Default,seconds,true,false,true,false,NO value,NO value,NO value
The default value is 1000.,AxwaySentinel.LinkDataChunkSize.size,UNSPECIFIED,Default,1000,false,false,true,false,NO value,NO value,NO value
Place where SecureTransport writes events in case it cannot connect to Axway Sentinel. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.OverflowFile.path,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
The default value is ignore.,AxwaySentinel.OverflowFile.policy,UNSPECIFIED,Default,ignore,true,false,true,false,NO value,NO value,NO value
